time,qy,qx,yaw,qw,qz,roll,pitch
1.61099E+18,-0.058064178,0.163013518,-0.294433117,0.976030767,0.131981209,-0.164827049,-0.307719082
1.61099E+18,-0.060225569,0.164156586,-0.29198727,0.975929618,0.130334213,-0.169153646,-0.309635669
1.61099E+18,-0.062278949,0.16534248,-0.291305721,0.975706339,0.129538998,-0.173550338,-0.311531007
1.61099E+18,-0.064424664,0.166427374,-0.288109899,0.975646913,0.127532959,-0.177706942,-0.313422471
1.61099E+18,-0.066164821,0.167559043,-0.286335796,0.975502312,0.126259938,-0.18128486,-0.315403968
1.61099E+18,-0.067222312,0.168381467,-0.281901032,0.975596488,0.123856366,-0.182969287,-0.317184687
1.61099E+18,-0.067638479,0.169107258,-0.278696716,0.975656748,0.122154675,-0.183524162,-0.318830878
1.61099E+18,-0.067758828,0.169587597,-0.273440659,0.975887656,0.119549856,-0.183075055,-0.320241481
1.61099E+18,-0.067406029,0.169890881,-0.269262552,0.976100981,0.117560975,-0.181787282,-0.321313053
1.61099E+18,-0.066842556,0.169854775,-0.263216138,0.97647965,0.114756711,-0.179669306,-0.32190913
1.61099E+18,-0.065806195,0.169531807,-0.25803861,0.976870775,0.112482004,-0.176653504,-0.321950346
1.61099E+18,-0.064613909,0.168885469,-0.251154751,0.977405965,0.109454967,-0.172957852,-0.321504891
1.61099E+18,-0.062998869,0.16810286,-0.245480776,0.977908254,0.107089408,-0.168572605,-0.3207573
1.61099E+18,-0.061193936,0.167260885,-0.238884732,0.978466928,0.10431511,-0.163647249,-0.319984227
1.61099E+18,-0.059031248,0.166569084,-0.233828008,0.978929102,0.10231366,-0.158294335,-0.319444507
1.61099E+18,-0.056566346,0.166019499,-0.227881253,0.979415715,0.099913239,-0.152231038,-0.319298685
1.61099E+18,-0.053313147,0.165812567,-0.223320782,0.979800224,0.098262385,-0.144889042,-0.319876164
1.61099E+18,-0.049655207,0.166011348,-0.21787852,0.980162323,0.09621086,-0.136686489,-0.321385473
1.61099E+18,-0.045659963,0.166677251,-0.214077964,0.980365634,0.094958358,-0.12817347,-0.323764473
1.61099E+18,-0.041932795,0.167705208,-0.209505424,0.980519116,0.093267612,-0.120148905,-0.326842576
1.61099E+18,-0.038597945,0.169067115,-0.206960961,0.980498254,0.092464477,-0.113313116,-0.330379635
1.61099E+18,-0.036220327,0.170245275,-0.204179883,0.980483234,0.091418572,-0.108317196,-0.333363146
1.61099E+18,-0.036176909,0.171964869,-0.204284474,0.980193853,0.091320522,-0.10863521,-0.336844355
1.61099E+18,-0.033860896,0.172590554,-0.202362046,0.980220973,0.090735093,-0.103771552,-0.338644654
1.61099E+18,-0.033155046,0.173185229,-0.20269151,0.980119467,0.090958871,-0.10253498,-0.339963764
1.61099E+18,-0.034002226,0.172667846,-0.202333182,0.980206609,0.090690777,-0.10406933,-0.338776022
1.61099E+18,-0.035323571,0.171701252,-0.203582615,0.980286896,0.091151617,-0.106733672,-0.336508423
1.61099E+18,-0.037325814,0.170406818,-0.20331946,0.98047024,0.090810068,-0.110441066,-0.333527863
1.61099E+18,-0.039241336,0.169021904,-0.203945696,0.980624914,0.090921268,-0.114100397,-0.330333412
1.61099E+18,-0.040177952,0.167773783,-0.202870861,0.980852187,0.090369917,-0.115531631,-0.327694237
1.61099E+18,-0.038985923,0.167013496,-0.203056768,0.980997503,0.090722226,-0.112985618,-0.326369017
